job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0648,Product Designer,CrowdStrike,"Miami, FL","Figma,UI,UX,Prototyping,Design Systems,User Research",3,Bachelor,134780,232426,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0708,FPGA Engineer,Anthropic,"San Francisco, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",5,Master,149555,256255,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0322,Machine Learning Engineer,Snap,"Los Angeles, CA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",5,Master,175462,288613,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0561,Application Security Engineer,SpaceX,"Dallas, TX","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",4,Bachelor,155422,259835,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0307,Data Scientist,HashiCorp,"Nashville, TN","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,143042,225301,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0525,Infrastructure Engineer,Snap,"Los Angeles, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,149887,236696,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0617,Technical Program Manager,Netflix,"Los Gatos, CA","Program Management,Agile,Cross-functional,Risk Management,Technical",7,Bachelor,166265,281482,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0423,Senior Data Engineer,Databricks,"San Francisco, CA","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",6,Bachelor,190045,275209,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0142,Senior React Frontend Engineer,Adobe,"San Jose, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",6,Bachelor,163930,243760,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0137,Senior React Frontend Engineer,PayPal,"San Jose, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",5,Bachelor,170496,246914,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0464,Recommendation Systems Engineer,Microsoft,"Redmond, WA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",4,Master,169715,279593,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0302,Data Scientist,Waymo,"Mountain View, CA","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,150890,228310,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0352,NLP Engineer,Cohere,Remote,"Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",4,Master,170279,288722,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0408,Data Engineer,Anduril,"Costa Mesa, CA","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,161191,237590,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0281,React Native Developer,Databricks,"Raleigh, NC","React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,118643,215433,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0255,Android Engineer,Qualcomm,"San Diego, CA","Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",4,Bachelor,158187,239344,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0624,Technical Program Manager,NVIDIA,"Santa Clara, CA","Program Management,Agile,Cross-functional,Risk Management,Technical",6,Bachelor,181953,275552,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0429,Senior Data Engineer,OpenAI,"San Francisco, CA","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",7,Bachelor,168506,278156,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0394,Data Analyst,Anduril,"Costa Mesa, CA","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",1,Bachelor,87297,162355,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0714,Robotics Software Engineer,Broadcom,"San Jose, CA","C++,Python,ROS,Computer Vision,SLAM,Linux,Control Systems",4,Master,156637,272193,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0330,Machine Learning Engineer,Oracle,"Austin, TX","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",4,Master,174879,269707,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0621,Technical Program Manager,AMD,"Santa Clara, CA","Program Management,Agile,Cross-functional,Risk Management,Technical",6,Bachelor,158941,279811,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0615,Senior Product Manager,Dell,"Round Rock, TX","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",7,Bachelor,204015,307499,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0674,Smart Contract Developer,Waymo,"Chicago, IL","Solidity,Hardhat,Foundry,EVM,Security,Auditing,TypeScript",4,Bachelor,155626,292484,"Develop and audit smart contracts, build decentralized applications, and contribute to protocol design and security."
J0397,Senior Data Analyst,CrowdStrike,"Austin, TX","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",6,Bachelor,116100,199628,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0107,C++ Systems Developer,Palantir,"Los Angeles, CA","C++,STL,Linux,Multithreading,CMake,Performance",5,Bachelor,172920,253396,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0132,Senior React Frontend Engineer,Palo Alto Networks,"Santa Clara, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",6,Bachelor,154971,244888,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0178,Angular Frontend Developer,Scale AI,"San Francisco, CA","Angular,TypeScript,RxJS,HTML,CSS,NgRx",4,Bachelor,126307,209911,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0593,SDET,Twitter/X,"Philadelphia, PA","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",5,Bachelor,127315,221808,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0182,Senior Frontend Architect,Zoom,"San Jose, CA","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",7,Bachelor,202198,306568,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0521,Infrastructure Engineer,Pinterest,"San Francisco, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,153920,232583,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0495,Site Reliability Engineer,Ripple,"San Francisco, CA","Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",5,Bachelor,156056,274736,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0600,Product Manager,JetBrains,Remote,"Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",4,Bachelor,170789,248540,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0444,ML Platform Engineer,Cruise,"San Francisco, CA","Python,Kubernetes,Docker,MLflow,Airflow,AWS,Terraform",5,Master,173780,280053,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0567,QA Automation Engineer,Netflix,"Los Gatos, CA","Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",2,Bachelor,98103,175140,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0050,Go Backend Engineer,Block,"San Francisco, CA","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",4,Bachelor,155017,245354,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0544,Security Engineer,Confluent,Remote,"Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",5,Bachelor,147484,259273,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0005,Senior Python Backend Engineer,Cloudflare,"San Francisco, CA","Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",4,Bachelor,180018,256029,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0511,Cloud Architect,Plaid,"San Francisco, CA","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",7,Bachelor,197563,334799,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0138,Senior React Frontend Engineer,Tesla,"Austin, TX","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",4,Bachelor,155695,258087,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0517,Platform Engineer,Pinterest,"San Francisco, CA","Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",3,Bachelor,168945,266409,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0604,Product Manager,Elastic,Remote,"Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",4,Bachelor,159787,247415,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0675,Smart Contract Developer,Red Hat,"Raleigh, NC","Solidity,Hardhat,Foundry,EVM,Security,Auditing,TypeScript",5,Bachelor,179054,285718,"Develop and audit smart contracts, build decentralized applications, and contribute to protocol design and security."
J0469,DevOps Engineer,Sony,"San Mateo, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",3,Bachelor,148630,227813,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0462,Recommendation Systems Engineer,Broadcom,"San Jose, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",4,Master,181835,287780,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0127,PHP Full Stack Developer,Sony,"Nashville, TN","PHP,Laravel,MySQL,JavaScript,Vue,Docker",3,Bachelor,98294,182283,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
